year,date,month,weekday,member_casual,rideable_type,ride_count,mean_duration_min,median_duration_min
2025,2025-08-13,8,3,casual,electric_bike,2902,13.228220531817136,9.149641666666668
2025,2025-08-13,8,3,member,classic_bike,4595,11.507486496191513,8.072766666666666
2025,2025-08-13,8,3,member,electric_bike,7487,10.566093528783224,8.39765
2025,2025-08-14,8,4,casual,classic_bike,2138,24.55484344402869,13.540341666666666
2025,2025-08-14,8,4,casual,electric_bike,4102,13.115344059808223,9.16425
2025,2025-08-14,8,4,member,classic_bike,5393,12.01731725384758,8.11575
2025,2025-08-14,8,4,member,electric_bike,8807,11.105331257333182,8.767050000000001
2025,2025-08-15,8,5,casual,classic_bike,2320,26.060960495689656,14.505608333333335
2025,2025-08-15,8,5,casual,electric_bike,4495,14.359685873192436,9.619833333333334
2025,2025-08-15,8,5,member,classic_bike,4968,11.95297399691358,8.299683333333334
2025,2025-08-15,8,5,member,electric_bike,8855,11.437410289855073,8.781983333333333
2025,2025-08-16,8,6,casual,classic_bike,3359,28.704843321425027,16.722516666666667
2025,2025-08-16,8,6,casual,electric_bike,5414,15.814350261667283,10.32185
2025,2025-08-16,8,6,member,classic_bike,4378,13.224795351758793,8.509108333333334
2025,2025-08-16,8,6,member,electric_bike,8043,11.666773434456463,8.924299999999999
2025,2025-08-17,8,7,casual,classic_bike,2543,27.23373132782803,16.738883333333334
2025,2025-08-17,8,7,casual,electric_bike,4344,14.3255711786372,9.745216666666668
2025,2025-08-17,8,7,member,classic_bike,3723,13.747603124720209,7.84065
2025,2025-08-17,8,7,member,electric_bike,6881,11.35624089279659,8.536616666666667
2025,2025-08-18,8,1,casual,classic_bike,1805,24.092835567867034,14.691966666666668
2025,2025-08-18,8,1,casual,electric_bike,3000,12.408592433333334,8.949133333333332
2025,2025-08-18,8,1,member,classic_bike,4644,11.880025714183176,8.213149999999999
2025,2025-08-18,8,1,member,electric_bike,7297,10.32947659997259,8.199533333333333
2025,2025-08-19,8,2,casual,classic_bike,2049,23.111319578656257,14.888783333333333
2025,2025-08-19,8,2,casual,electric_bike,3529,13.100018012657031,9.316849999999999
2025,2025-08-19,8,2,member,classic_bike,5251,12.463203665968386,8.693866666666667
2025,2025-08-19,8,2,member,electric_bike,8656,10.865287526956255,8.630300000000002
2025,2025-08-20,8,3,casual,classic_bike,1954,23.741281337427502,13.914758333333333
2025,2025-08-20,8,3,casual,electric_bike,3783,12.60988150497841,9.192983333333332
2025,2025-08-20,8,3,member,classic_bike,5257,12.867407250649926,8.41395
2025,2025-08-20,8,3,member,electric_bike,9034,10.78468326691757,8.856808333333333
2025,2025-08-21,8,4,casual,classic_bike,2092,23.577749601657107,13.859325
2025,2025-08-21,8,4,casual,electric_bike,3793,13.264553515247385,9.33015
2025,2025-08-21,8,4,member,classic_bike,5400,11.798220549382718,8.5124
2025,2025-08-21,8,4,member,electric_bike,8938,11.16979140560901,8.95295
2025,2025-08-22,8,5,casual,classic_bike,2613,24.936298985840033,15.710616666666665
2025,2025-08-22,8,5,casual,electric_bike,4522,14.855436941618752,10.12255
2025,2025-08-22,8,5,member,classic_bike,5478,11.883296930144821,8.558125
2025,2025-08-22,8,5,member,electric_bike,9504,11.549565214646464,9.008916666666668
2025,2025-08-23,8,6,casual,classic_bike,3799,32.68853219706941,19.168733333333332
2025,2025-08-23,8,6,casual,electric_bike,5640,16.849631430260047,11.180358333333334
2025,2025-08-23,8,6,member,classic_bike,4553,14.281548865217074,9.670533333333333
2025,2025-08-23,8,6,member,electric_bike,8431,12.210340272012017,9.271866666666666
2025,2025-08-24,8,7,casual,classic_bike,2804,27.34082366856871,17.644883333333333
2025,2025-08-24,8,7,casual,electric_bike,4541,15.752916457461646,10.204066666666668
2025,2025-08-24,8,7,member,classic_bike,4661,12.776084316670241,8.390966666666667
2025,2025-08-24,8,7,member,electric_bike,7458,11.425936370340574,8.663008333333334
2025,2025-08-25,8,1,casual,classic_bike,1927,24.496110802629303,14.152466666666667
2025,2025-08-25,8,1,casual,electric_bike,3504,13.651423525494673,9.134274999999999
2025,2025-08-25,8,1,member,classic_bike,5515,12.303934853430041,8.708283333333332
2025,2025-08-25,8,1,member,electric_bike,8826,11.041405531006875,8.799866666666667
2025,2025-08-26,8,2,casual,classic_bike,2177,22.913386188945033,15.000300000000001
2025,2025-08-26,8,2,casual,electric_bike,3897,12.67847303053631,9.253683333333333
2025,2025-08-26,8,2,member,classic_bike,6279,12.10555906726124,8.616366666666666
2025,2025-08-26,8,2,member,electric_bike,9871,11.070056066592377,8.918583333333334
2025,2025-08-27,8,3,casual,classic_bike,2179,25.45820084901331,15.678666666666667
2025,2025-08-27,8,3,casual,electric_bike,4117,12.61542407902194,9.475083333333334
2025,2025-08-27,8,3,member,classic_bike,6179,12.182232186977396,8.737983333333334
2025,2025-08-27,8,3,member,electric_bike,9985,11.171597292605574,9.148333333333333
2025,2025-08-28,8,4,casual,classic_bike,2184,25.390991933760688,14.903983333333333
2025,2025-08-28,8,4,casual,electric_bike,4214,13.40952372646733,9.437941666666667
2025,2025-08-28,8,4,member,classic_bike,5914,13.944314586856049,8.823808333333332
2025,2025-08-28,8,4,member,electric_bike,10092,11.055325510305192,8.990416666666668
2025,2025-08-29,8,5,casual,classic_bike,2649,27.90350805964515,17.225933333333334
2025,2025-08-29,8,5,casual,electric_bike,5086,14.282794186656181,9.707133333333333
2025,2025-08-29,8,5,member,classic_bike,5113,12.6723604309277,8.8135
2025,2025-08-29,8,5,member,electric_bike,9570,11.371016135492859,8.899550000000001
2025,2025-08-30,8,6,casual,classic_bike,3963,32.970043250063085,20.3763
2025,2025-08-30,8,6,casual,electric_bike,5467,17.257000820071948,11.098566666666667
2025,2025-08-30,8,6,member,classic_bike,4340,15.888095449308755,9.966166666666666
2025,2025-08-30,8,6,member,electric_bike,7303,12.119077762563332,9.267816666666667
2025,2025-08-31,8,7,casual,classic_bike,3912,33.415913799420586,20.553350000000002
2025,2025-08-31,8,7,casual,electric_bike,5168,17.76788444594943,11.186425
2025,2025-08-31,8,7,member,classic_bike,4076,16.787753978573765,9.959341666666667
2025,2025-08-31,8,7,member,electric_bike,7179,12.149385348470073,9.387483333333334
2025,2025-09-01,9,1,casual,classic_bike,2814,32.225335542525464,19.440116666666665
2025,2025-09-01,9,1,casual,electric_bike,4242,17.262396169259784,10.473749999999999
2025,2025-09-01,9,1,member,classic_bike,4303,15.259695991168952,9.23365
2025,2025-09-01,9,1,member,electric_bike,6546,11.741289342091864,8.717225
2025,2025-09-02,9,2,casual,classic_bike,1763,24.594460767630935,14.246783333333333
2025,2025-09-02,9,2,casual,electric_bike,3420,12.707288065302144,9.05845
2025,2025-09-02,9,2,member,classic_bike,6090,12.75418400383142,8.737791666666666
2025,2025-09-02,9,2,member,electric_bike,9017,10.896684782447968,8.845433333333334
2025,2025-09-03,9,3,casual,classic_bike,1970,23.84135986463621,14.028516666666665
2025,2025-09-03,9,3,casual,electric_bike,3705,12.996945132703551,9.5725
2025,2025-09-03,9,3,member,classic_bike,6433,12.425535924141148,9.234883333333332
2025,2025-09-03,9,3,member,electric_bike,10163,11.010411784578046,9.144166666666667
2025,2025-09-04,9,4,casual,classic_bike,1657,24.273944518205592,12.937683333333332
2025,2025-09-04,9,4,casual,electric_bike,3669,11.96829107840465,8.886500000000002
2025,2025-09-04,9,4,member,classic_bike,5714,11.9245157887061,8.546508333333334
2025,2025-09-04,9,4,member,electric_bike,9549,10.952432684050688,9.0617
2025,2025-09-05,9,5,casual,classic_bike,2339,23.28740103320507,15.120133333333333
2025,2025-09-05,9,5,casual,electric_bike,4926,13.52847358911896,9.316666666666666
2025,2025-09-05,9,5,member,classic_bike,5668,13.042561432604094,8.680391666666667
2025,2025-09-05,9,5,member,electric_bike,10681,11.054027285210498,9.054116666666665
2025,2025-09-06,9,6,casual,classic_bike,2939,28.80778598729727,16.014833333333332
2025,2025-09-06,9,6,casual,electric_bike,4924,14.726445860411589,10.040566666666667
2025,2025-09-06,9,6,member,classic_bike,4456,12.51181597471574,8.932866666666666
2025,2025-09-06,9,6,member,electric_bike,8290,11.38795946119823,8.93005
2025,2025-09-07,9,7,casual,classic_bike,2363,29.84071935392862,17.62895
2025,2025-09-07,9,7,casual,electric_bike,4103,15.348424376472499,10.17265
2025,2025-09-07,9,7,member,classic_bike,4307,14.854034850243789,8.933933333333332
2025,2025-09-07,9,7,member,electric_bike,7393,11.408661269669507,8.760116666666667
2025,2025-09-08,9,1,casual,classic_bike,1940,23.952288573883163,14.681925
2025,2025-09-08,9,1,casual,electric_bike,3235,12.482242823286965,8.85995
2025,2025-09-08,9,1,member,classic_bike,6096,13.831359727690288,8.591875
2025,2025-09-08,9,1,member,electric_bike,9057,10.568777744654229,8.748216666666668
2025,2025-09-09,9,2,casual,classic_bike,1993,23.712061958521492,13.890116666666668
2025,2025-09-09,9,2,casual,electric_bike,3502,12.433694636398249,9.124516666666667
2025,2025-09-09,9,2,member,classic_bike,6683,12.238705927976458,8.810583333333334
2025,2025-09-09,9,2,member,electric_bike,9682,11.159535495421055,9.164866666666667
2025,2025-09-10,9,3,casual,classic_bike,1176,20.961992984693875,12.431775000000002
2025,2025-09-10,9,3,casual,electric_bike,2833,11.643132809742323,8.459433333333333
2025,2025-09-10,9,3,member,classic_bike,4994,11.875545341075957,8.554416666666667
2025,2025-09-10,9,3,member,electric_bike,8223,10.766894594430257,8.694366666666667
2025,2025-09-11,9,4,casual,classic_bike,1962,21.300101282704723,12.907941666666666
2025,2025-09-11,9,4,casual,electric_bike,3741,11.925188171611868,8.726616666666667
2025,2025-09-11,9,4,member,classic_bike,5989,11.825450745811766,8.6413
2025,2025-09-11,9,4,member,electric_bike,9999,10.804866078274495,8.8536
2025,2025-09-12,9,5,casual,classic_bike,2380,25.71128044117647,14.959891666666667
2025,2025-09-12,9,5,casual,electric_bike,4919,13.729867595039641,9.688666666666668
2025,2025-09-12,9,5,member,classic_bike,5849,12.651988522254518,8.6818
2025,2025-09-12,9,5,member,electric_bike,10483,11.30817608032052,9.18095
2025,2025-09-13,9,6,casual,classic_bike,3601,31.1670719429788,18.152416666666667
2025,2025-09-13,9,6,casual,electric_bike,6263,15.444287487359626,10.618866666666666
2025,2025-09-13,9,6,member,classic_bike,5009,15.108785639182804,9.497016666666667
2025,2025-09-13,9,6,member,electric_bike,9841,12.07430295871016,9.267033333333334
2025,2025-09-14,9,7,casual,classic_bike,3410,29.108652478005865,17.113741666666666
2025,2025-09-14,9,7,casual,electric_bike,5734,15.19966722183467,10.694083333333335
2025,2025-09-14,9,7,member,classic_bike,4843,13.208744008534657,8.978716666666665
2025,2025-09-14,9,7,member,electric_bike,8983,11.490673021262385,9.076699999999999
2025,2025-09-15,9,1,casual,classic_bike,1972,25.043531524678837,14.772008333333334
2025,2025-09-15,9,1,casual,electric_bike,3553,13.193146575663759,8.92195
2025,2025-09-15,9,1,member,classic_bike,5894,12.072165843795952,8.470958333333334
2025,2025-09-15,9,1,member,electric_bike,9537,10.847345468526091,8.906933333333335
2025,2025-09-16,9,2,casual,classic_bike,853,17.934032004689332,10.52975
2025,2025-09-16,9,2,casual,electric_bike,2283,10.59612269674405,7.902516666666667
2025,2025-09-16,9,2,member,classic_bike,3909,11.568504609021915,7.935833333333333
2025,2025-09-16,9,2,member,electric_bike,7069,9.753929419531286,8.212366666666666
2025,2025-09-17,9,3,casual,classic_bike,1219,19.724277536231885,11.097683333333332
2025,2025-09-17,9,3,casual,electric_bike,3147,10.974669489460862,8.513399999999999
2025,2025-09-17,9,3,member,classic_bike,5187,12.517056651243495,8.235149999999999
2025,2025-09-17,9,3,member,electric_bike,9385,10.300865970520334,8.574333333333334
2025,2025-09-18,9,4,casual,classic_bike,1913,23.505685415577627,14.677066666666667
2025,2025-09-18,9,4,casual,electric_bike,4122,12.770770689794597,9.453158333333334
2025,2025-09-18,9,4,member,classic_bike,5944,12.603385209174519,8.719283333333333
2025,2025-09-18,9,4,member,electric_bike,10855,11.045088043912177,9.053016666666668
2025,2025-09-19,9,5,casual,classic_bike,2245,22.995277112100965,14.942783333333333
2025,2025-09-19,9,5,casual,electric_bike,5162,13.769710616040296,9.730941666666666
2025,2025-09-19,9,5,member,classic_bike,5504,12.039674621487404,8.794233333333334
2025,2025-09-19,9,5,member,electric_bike,11197,11.057270758536513,8.895000000000001
2025,2025-09-20,9,6,casual,classic_bike,3730,28.62751982573727,17.3781
2025,2025-09-20,9,6,casual,electric_bike,6285,15.616513929992044,10.8077
2025,2025-09-20,9,6,member,classic_bike,4991,13.935238609497096,9.42015
2025,2025-09-20,9,6,member,electric_bike,9850,12.117386453468699,9.451341666666666
2025,2025-09-21,9,7,casual,classic_bike,2594,28.331203096890256,17.6778
2025,2025-09-21,9,7,casual,electric_bike,4480,14.374122622767858,9.719683333333334
2025,2025-09-21,9,7,member,classic_bike,4549,13.522551205393126,8.516483333333333
2025,2025-09-21,9,7,member,electric_bike,7957,11.114723704494992,8.593516666666666
2025,2025-09-22,9,1,casual,classic_bike,1850,23.706648216216216,13.888433333333333
2025,2025-09-22,9,1,casual,electric_bike,3548,13.191974915445321,9.156841666666667
2025,2025-09-22,9,1,member,classic_bike,5928,13.465756047570851,8.443075
2025,2025-09-22,9,1,member,electric_bike,9149,10.504058906255693,8.552999999999999
2025,2025-09-23,9,2,casual,classic_bike,1642,23.052512149817296,13.922725
2025,2025-09-23,9,2,casual,electric_bike,3414,12.65674234524507,8.949191666666666
2025,2025-09-23,9,2,member,classic_bike,5724,12.045583321686467,8.431333333333333
2025,2025-09-23,9,2,member,electric_bike,9749,10.780383854754335,8.86135
2025,2025-09-24,9,3,casual,classic_bike,1598,25.104086170212767,13.464758333333332
2025,2025-09-24,9,3,casual,electric_bike,3402,12.09801359494415,8.851316666666666
2025,2025-09-24,9,3,member,classic_bike,5468,11.63366992197025,8.203575
2025,2025-09-24,9,3,member,electric_bike,9931,10.434613827073475,8.647266666666667
2025,2025-09-25,9,4,casual,classic_bike,1414,21.0612245049505,13.211741666666665
2025,2025-09-25,9,4,casual,electric_bike,3534,11.802397967364648,8.820958333333333
2025,2025-09-25,9,4,member,classic_bike,4804,11.828165400360811,8.524999999999999
2025,2025-09-25,9,4,member,electric_bike,8991,10.53499208467727,8.62645
2025,2025-09-26,9,5,casual,classic_bike,2111,24.280356450339493,14.295566666666668
2025,2025-09-26,9,5,casual,electric_bike,4780,13.65806220711297,9.739133333333331
2025,2025-09-26,9,5,member,classic_bike,5626,12.200573056641783,8.470575
2025,2025-09-26,9,5,member,electric_bike,10657,11.102775025804634,9.017383333333333
2025,2025-09-27,9,6,casual,classic_bike,2024,25.644241156126483,14.86785
2025,2025-09-27,9,6,casual,electric_bike,4080,14.650629832516339,9.533066666666667
2025,2025-09-27,9,6,member,classic_bike,3595,12.198582002781642,8.1351
2025,2025-09-27,9,6,member,electric_bike,7388,10.74317281627865,8.427533333333333
2025,2025-09-28,9,7,casual,classic_bike,2753,28.016676692093473,18.01673333333333
2025,2025-09-28,9,7,casual,electric_bike,4994,16.197306768121745,10.611141666666668
2025,2025-09-28,9,7,member,classic_bike,4890,15.021098595773688,9.246583333333334
2025,2025-09-28,9,7,member,electric_bike,8430,11.820798582443654,9.017733333333334
2025,2025-09-29,9,1,casual,classic_bike,1572,24.044364376590334,13.73945
2025,2025-09-29,9,1,casual,electric_bike,3401,12.087671361364304,8.811183333333334
2025,2025-09-29,9,1,member,classic_bike,5712,11.526602911998134,8.342308333333333
2025,2025-09-29,9,1,member,electric_bike,9354,10.490221562967715,8.61205
2025,2025-09-30,9,2,casual,classic_bike,1504,19.64684029255319,12.281341666666666
2025,2025-09-30,9,2,casual,electric_bike,3508,11.81526803496769,8.721258333333333
2025,2025-09-30,9,2,member,classic_bike,6204,11.255683647646682,8.363033333333334
2025,2025-09-30,9,2,member,electric_bike,10581,10.748231309265035,8.93705
2025,2025-10-01,10,3,casual,classic_bike,1898,24.863519494204425,14.404525
2025,2025-10-01,10,3,casual,electric_bike,3883,12.553598004120525,9.125499999999999
2025,2025-10-01,10,3,member,classic_bike,6460,11.45589919246646,8.277999999999999
2025,2025-10-01,10,3,member,electric_bike,10804,10.988932941503146,8.863383333333333
2025,2025-10-02,10,4,casual,classic_bike,1904,22.70003321953781,14.000108333333333
2025,2025-10-02,10,4,casual,electric_bike,4116,12.236099975704567,8.864341666666668
2025,2025-10-02,10,4,member,classic_bike,5721,12.096129723824507,8.479233333333333
2025,2025-10-02,10,4,member,electric_bike,10712,10.49326936768733,8.747708333333334
2025,2025-10-03,10,5,casual,classic_bike,2281,25.085537936577524,15.664166666666667
2025,2025-10-03,10,5,casual,electric_bike,4962,13.42427734448475,9.616566666666667
2025,2025-10-03,10,5,member,classic_bike,5590,12.603498431723317,8.424116666666666
2025,2025-10-03,10,5,member,electric_bike,10614,11.140915102694553,8.827166666666667
2025,2025-10-04,10,6,casual,classic_bike,3920,29.30520308248299,18.432274999999997
2025,2025-10-04,10,6,casual,electric_bike,6152,16.296389672735152,10.995325000000001
2025,2025-10-04,10,6,member,classic_bike,4921,14.078495468400734,9.3964
2025,2025-10-04,10,6,member,electric_bike,9699,11.986198829776265,9.27875
2025,2025-10-05,10,7,casual,classic_bike,3165,29.221133170089523,18.090883333333334
2025,2025-10-05,10,7,casual,electric_bike,5302,18.151865116937007,11.050516666666667
2025,2025-10-05,10,7,member,classic_bike,4839,13.933736760349932,9.034766666666666
2025,2025-10-05,10,7,member,electric_bike,8628,11.685567613197342,9.013416666666668
2025,2025-10-06,10,1,casual,classic_bike,1836,26.33846794662309,15.264725000000002
2025,2025-10-06,10,1,casual,electric_bike,3312,13.473750654186796,9.261383333333335
2025,2025-10-06,10,1,member,classic_bike,5644,13.989565647885662,8.55405
2025,2025-10-06,10,1,member,electric_bike,9270,10.71131471053578,8.769383333333334
2025,2025-10-07,10,2,casual,classic_bike,1819,22.18468680593733,14.6489
2025,2025-10-07,10,2,casual,electric_bike,3432,11.776116365578867,8.972908333333333
2025,2025-10-07,10,2,member,classic_bike,6220,11.524531219185421,8.574808333333333
2025,2025-10-07,10,2,member,electric_bike,10326,10.75633803182904,8.847083333333334
2025,2025-10-08,10,3,casual,classic_bike,1446,21.063889545873675,12.885758333333333
2025,2025-10-08,10,3,casual,electric_bike,3475,11.715992369304557,8.95965
2025,2025-10-08,10,3,member,classic_bike,5735,11.509923228712582,8.264283333333333
2025,2025-10-08,10,3,member,electric_bike,9918,10.38998334005512,8.612458333333333
2025,2025-10-09,10,4,casual,classic_bike,1900,26.45914042982456,14.227791666666665
2025,2025-10-09,10,4,casual,electric_bike,3734,12.973960033922515,9.201333333333334
2025,2025-10-09,10,4,member,classic_bike,5635,11.9270007364685,8.36045
2025,2025-10-09,10,4,member,electric_bike,9720,10.693379792524004,8.750025
2025,2025-10-10,10,5,casual,classic_bike,1960,26.711465059523807,15.341983333333333
2025,2025-10-10,10,5,casual,electric_bike,4125,13.124857991919193,9.164583333333333
2025,2025-10-10,10,5,member,classic_bike,4710,11.485980700636944,7.843258333333334
2025,2025-10-10,10,5,member,electric_bike,9162,10.295816857672998,8.2183
2025,2025-10-11,10,6,casual,classic_bike,2758,33.97028665699782,19.322650000000003
2025,2025-10-11,10,6,casual,electric_bike,5021,16.862574815773748,10.789733333333334
2025,2025-10-11,10,6,member,classic_bike,3845,15.230958426527957,9.1718
2025,2025-10-11,10,6,member,electric_bike,7890,11.337900585128855,8.592258333333334
2025,2025-10-12,10,7,casual,classic_bike,1895,26.236570439753738,16.24245
2025,2025-10-12,10,7,casual,electric_bike,3500,13.546424842857142,9.01575
2025,2025-10-12,10,7,member,classic_bike,3107,13.276721837785647,7.941316666666666
2025,2025-10-12,10,7,member,electric_bike,6446,10.24043325576585,8.073433333333334
2025,2025-10-13,10,1,casual,classic_bike,1327,27.60328767897513,16.312766666666665
2025,2025-10-13,10,1,casual,electric_bike,2552,14.055607621473353,8.648366666666666
2025,2025-10-13,10,1,member,classic_bike,3301,10.551265949712208,7.158066666666667
2025,2025-10-13,10,1,member,electric_bike,6244,9.61520246903694,7.6185833333333335
2025,2025-10-14,10,2,casual,classic_bike,1405,24.71221341637011,14.227833333333333
2025,2025-10-14,10,2,casual,electric_bike,2981,11.893513054903277,8.576633333333332
2025,2025-10-14,10,2,member,classic_bike,5316,14.012162274266364,8.374225
2025,2025-10-14,10,2,member,electric_bike,9339,10.599997137452261,8.713266666666668
2025,2025-10-15,10,3,casual,classic_bike,1793,25.575049340026023,14.8086
2025,2025-10-15,10,3,casual,electric_bike,3619,12.374014773878605,9.096433333333332
2025,2025-10-15,10,3,member,classic_bike,5929,12.387182116152246,8.417
2025,2025-10-15,10,3,member,electric_bike,10402,10.71354269211049,8.868766666666666
2025,2025-10-16,10,4,casual,classic_bike,1874,26.283157692991814,15.151866666666667
2025,2025-10-16,10,4,casual,electric_bike,3780,12.37182487213404,9.241325
2025,2025-10-16,10,4,member,classic_bike,5649,11.406606927479789,8.111166666666668
2025,2025-10-16,10,4,member,electric_bike,10217,10.681732202864506,8.83155
2025,2025-10-17,10,5,casual,classic_bike,2372,29.35334291736931,16.781666666666666
2025,2025-10-17,10,5,casual,electric_bike,4528,14.43048405845112,9.609008333333332
2025,2025-10-17,10,5,member,classic_bike,4914,12.321647971781307,8.484533333333333
2025,2025-10-17,10,5,member,electric_bike,10072,10.827607221339687,8.722166666666666
2025,2025-10-18,10,6,casual,classic_bike,3615,30.905454057169205,18.37933333333333
2025,2025-10-18,10,6,casual,electric_bike,6451,17.044031744432388,11.208400000000001
2025,2025-10-18,10,6,member,classic_bike,4728,17.245475165679636,9.516983333333332
2025,2025-10-18,10,6,member,electric_bike,10202,12.015746650983468,9.417958333333335
2025,2025-10-19,10,7,casual,classic_bike,2713,32.428273209239464,19.988366666666664
2025,2025-10-19,10,7,casual,electric_bike,4504,15.788993076524573,10.482783333333334
2025,2025-10-19,10,7,member,classic_bike,4160,13.301039419070513,8.7933
2025,2025-10-19,10,7,member,electric_bike,7974,11.351275752445448,8.748158333333333
2025,2025-10-20,10,1,casual,classic_bike,1476,25.914964814814812,14.590741666666666
2025,2025-10-20,10,1,casual,electric_bike,2539,11.919634495208086,8.283266666666666
2025,2025-10-20,10,1,member,classic_bike,4648,12.998106174698796,8.361358333333333
2025,2025-10-20,10,1,member,electric_bike,8001,10.184800341623964,8.3431
2025,2025-10-21,10,2,casual,classic_bike,1773,25.19065268847528,14.785483333333334
2025,2025-10-21,10,2,casual,electric_bike,3312,12.250601031602253,8.91875
2025,2025-10-21,10,2,member,classic_bike,5638,12.999457644554807,8.461691666666667
2025,2025-10-21,10,2,member,electric_bike,10020,10.52456631071191,8.723075
2025,2025-10-22,10,3,casual,classic_bike,1428,29.124047689075628,13.948908333333334
2025,2025-10-22,10,3,casual,electric_bike,3444,11.96902386759582,8.708233333333332
2025,2025-10-22,10,3,member,classic_bike,5607,13.794669288389512,8.605333333333334
2025,2025-10-22,10,3,member,electric_bike,10224,10.341487982524777,8.594750000000001
2025,2025-10-23,10,4,casual,classic_bike,1659,24.40767482419128,13.980183333333335
2025,2025-10-23,10,4,casual,electric_bike,3419,11.99750147704007,8.726266666666668
2025,2025-10-23,10,4,member,classic_bike,5537,11.92898769490097,8.0957
2025,2025-10-23,10,4,member,electric_bike,10068,10.456566277645345,8.666458333333333
2025,2025-10-24,10,5,casual,classic_bike,1624,26.902408918308705,15.699525000000001
2025,2025-10-24,10,5,casual,electric_bike,3859,12.713558979010104,8.915733333333332
2025,2025-10-24,10,5,member,classic_bike,4542,11.942001196242478,8.146441666666668
2025,2025-10-24,10,5,member,electric_bike,9642,10.407706010163865,8.415533333333332
2025,2025-10-25,10,6,casual,classic_bike,2786,31.075935666427377,19.05975833333333
2025,2025-10-25,10,6,casual,electric_bike,5141,15.880242041107438,10.1549
2025,2025-10-25,10,6,member,classic_bike,4000,13.7231731,8.327441666666665
2025,2025-10-25,10,6,member,electric_bike,8679,10.799856074048469,8.5185
2025,2025-10-26,10,7,casual,classic_bike,2636,32.85091416919575,18.275016666666666
2025,2025-10-26,10,7,casual,electric_bike,5075,15.332262968801313,10.623483333333333
2025,2025-10-26,10,7,member,classic_bike,4118,13.558971766229561,8.698925
2025,2025-10-26,10,7,member,electric_bike,8072,10.944496776924348,8.465116666666667
2025,2025-10-27,10,1,casual,classic_bike,1394,34.900651506456235,15.106316666666668
2025,2025-10-27,10,1,casual,electric_bike,3010,12.392470880398673,8.316600000000001
2025,2025-10-27,10,1,member,classic_bike,4713,12.42484513756277,7.9017
2025,2025-10-27,10,1,member,electric_bike,8555,9.878963528151179,8.09185
2025,2025-10-28,10,2,casual,classic_bike,1024,19.833770442708335,11.874258333333334
2025,2025-10-28,10,2,casual,electric_bike,2952,11.510157334010842,8.163924999999999
2025,2025-10-28,10,2,member,classic_bike,4787,12.38211178887264,8.020733333333334
2025,2025-10-28,10,2,member,electric_bike,9444,9.949230428490752,8.130466666666667
2025,2025-10-29,10,3,casual,classic_bike,923,17.64311581798483,11.364650000000001
2025,2025-10-29,10,3,casual,electric_bike,2655,10.415775530445702,7.955633333333334
2025,2025-10-29,10,3,member,classic_bike,4572,11.87733867016623,8.012358333333333
2025,2025-10-29,10,3,member,electric_bike,9377,9.831422812911022,8.1713
2025,2025-10-30,10,4,casual,classic_bike,1047,20.287623591212988,12.610466666666667
2025,2025-10-30,10,4,casual,electric_bike,3040,11.224750520833334,8.339475
2025,2025-10-30,10,4,member,classic_bike,4239,11.844071561689079,8.083
2025,2025-10-30,10,4,member,electric_bike,8907,10.310149811010067,8.38405
2025,2025-10-31,10,5,casual,classic_bike,1457,24.97754784946237,14.742433333333334
2025,2025-10-31,10,5,casual,electric_bike,3983,12.112017650012552,8.635250000000001
2025,2025-10-31,10,5,member,classic_bike,4336,11.769610724169741,7.697958333333333
2025,2025-10-31,10,5,member,electric_bike,9822,10.612484984388786,8.288066666666666
2025,2025-11-01,11,6,casual,classic_bike,2723,34.31183885420492,17.878866666666667
2025,2025-11-01,11,6,casual,electric_bike,4953,14.180600016824819,9.964133333333333
2025,2025-11-01,11,6,member,classic_bike,4202,15.706899016341426,8.719258333333332
2025,2025-11-01,11,6,member,electric_bike,8758,10.976516954022989,8.644391666666667
2025,2025-11-02,11,7,casual,classic_bike,2096,27.171713875636136,16.591124999999998
2025,2025-11-02,11,7,casual,electric_bike,3861,14.790173426573427,9.718449999999999
2025,2025-11-02,11,7,member,classic_bike,4226,14.749153596781827,8.055933333333334
2025,2025-11-02,11,7,member,electric_bike,7633,11.125518007336565,8.439333333333334
2025,2025-11-03,11,1,casual,classic_bike,1191,24.782610257486706,13.111183333333335
2025,2025-11-03,11,1,casual,electric_bike,2542,11.931527058746395,8.434558333333333
2025,2025-11-03,11,1,member,classic_bike,4875,12.191135832478633,7.873116666666666
2025,2025-11-03,11,1,member,electric_bike,8483,10.083482024833982,8.218433333333333
2025,2025-11-04,11,2,casual,classic_bike,1316,21.601140640830803,12.010883333333334
2025,2025-11-04,11,2,casual,electric_bike,2628,11.312818125317097,8.327691666666666
2025,2025-11-04,11,2,member,classic_bike,5416,12.028856299236828,8.169441666666666
2025,2025-11-04,11,2,member,electric_bike,9176,10.21584420045045,8.459441666666667
2025,2025-11-05,11,3,casual,classic_bike,1409,21.372569044239413,13.140266666666667
2025,2025-11-05,11,3,casual,electric_bike,3046,11.289883935215585,8.265483333333332
2025,2025-11-05,11,3,member,classic_bike,5611,11.388717438959187,8.262283333333334
2025,2025-11-05,11,3,member,electric_bike,9920,10.818112049731184,8.827858333333333
2025,2025-11-06,11,4,casual,classic_bike,1206,22.257392716970703,12.266358333333333
2025,2025-11-06,11,4,casual,electric_bike,3018,11.235299022531477,8.293216666666666
2025,2025-11-06,11,4,member,classic_bike,5031,11.404844417942092,8.06025
